chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
0,GPT4,Zeroshot,5,0.0,0.19872435927391052,0.8012756407260895
1,GPT4,Zeroshot,6,0.0,0.1862611174583435,0.8137388825416565
2,GPT4,Zeroshot,7,0.12741839289665224,0.7,0.17258160710334777
3,GPT4,Zeroshot,7,0.0,0.07221859693527222,0.9277814030647278
4,GPT4,Zeroshot,6,0.07056363821029665,0.2705636382102966,0.6588727235794067
5,GPT4,Zeroshot,6,0.03237315416336062,0.23237315416336057,0.7352536916732788
6,GPT4,Zeroshot,7,0.0,0.18819895386695862,0.8118010461330414
7,GPT4,Zeroshot,7,0.01625999212265017,0.21625999212265012,0.7674800157546997
8,GPT4,Zeroshot,6,0.0,0.18943044543266296,0.810569554567337
9,GPT4,Zeroshot,6,0.0,0.11089611053466797,0.889103889465332
10,GPT4,Zeroshot,6,0.08280698359012606,0.282806983590126,0.6343860328197479
11,GPT4,Zeroshot,6,0.0,0.03983139991760254,0.9601686000823975
12,GPT4,Zeroshot,6,0.09652219116687777,0.2965221911668777,0.6069556176662445
13,GPT4,Zeroshot,6,0.030496352910995506,0.23049635291099546,0.739007294178009
14,GPT4,Zeroshot,6,0.08925333023071291,0.28925333023071287,0.6214933395385742
15,GPT4,Zeroshot,7,0.0,0.19149461388587952,0.8085053861141205
16,GPT4,Zeroshot,6,0.07885483801364901,0.27885483801364896,0.642290323972702
17,GPT4,Zeroshot,6,0.0,0.04745727777481079,0.9525427222251892
18,GPT4,Zeroshot,6,0.08513017892837527,0.2851301789283752,0.6297396421432495
19,GPT4,Zeroshot,5,0.025307828187942527,0.22530782818794248,0.749384343624115
20,GPT4,Zeroshot,6,0.0,0.1674877107143402,0.8325122892856598
21,GPT4,Zeroshot,6,0.0035651117563247903,0.20356511175632475,0.7928697764873505
22,GPT4,Zeroshot,6,0.0,0.10834085941314697,0.891659140586853
23,GPT4,Zeroshot,6,0.0,0.1819465160369873,0.8180534839630127
24,GPT4,Zeroshot,6,0.038475298881530784,0.23847529888153074,0.7230494022369385
25,GPT4,Zeroshot,5,0.12096762061119082,0.42096762061119075,0.45806475877761843
26,GPT4,Zeroshot,5,0.0,0.08061662316322327,0.9193833768367767
27,GPT4,Zeroshot,5,0.09547025859355929,0.29547025859355924,0.6090594828128815
28,GPT4,Zeroshot,6,0.01145204305648806,0.21145204305648801,0.7770959138870239
29,GPT4,Zeroshot,6,0.0,0.071343332529068,0.928656667470932
30,GPT4,Zeroshot,6,0.0,0.14439648389816284,0.8556035161018372
31,GPT4,Zeroshot,6,0.04145550131797793,0.24145550131797788,0.7170889973640442
32,GPT4,Zeroshot,6,0.0,0.16986018419265747,0.8301398158073425
33,GPT4,Zeroshot,6,0.0,0.10361462831497192,0.8963853716850281
34,GPT4,Zeroshot,7,0.018665784597396873,0.21866578459739683,0.7626684308052063
35,GPT4,Zeroshot,6,0.10038609206676485,0.4003860920667648,0.49922781586647036
36,GPT4,Zeroshot,7,0.05471443533897402,0.254714435338974,0.690571129322052
37,GPT4,Zeroshot,6,0.04059539139270785,0.2405953913927078,0.7188092172145844
38,GPT4,Zeroshot,6,0.0,0.054299354553222656,0.9457006454467773
39,GPT4,Zeroshot,7,0.0,0.09441909193992615,0.9055809080600739
40,GPT4,Zeroshot,6,0.033398622274398826,0.23339862227439878,0.7332027554512024
41,GPT4,Zeroshot,6,0.0,0.10825547575950623,0.8917445242404938
42,GPT4,Zeroshot,5,0.13264470696449282,0.7,0.1673552930355072
43,GPT4,Zeroshot,6,0.039079615473747276,0.23907961547374723,0.7218407690525055
44,GPT4,Zeroshot,6,0.0,0.1924971640110016,0.8075028359889984
45,GPT4,Zeroshot,6,0.12341443598270418,0.4234144359827041,0.4531711280345917
46,GPT4,Zeroshot,7,0.0,0.14805111289024353,0.8519488871097565
47,GPT4,Zeroshot,6,0.0,0.02732229232788086,0.9726777076721191
48,GPT4,Zeroshot,6,0.0,0.10694444179534912,0.8930555582046509
49,GPT4,Zeroshot,6,0.0,0.05360797047615051,0.9463920295238495
50,GPT4,Zeroshot,6,0.07994752526283266,0.2799475252628326,0.6401049494743347
51,GPT4,Zeroshot,6,0.0,0.06395572423934937,0.9360442757606506
52,GPT4,Zeroshot,6,0.0,0.1936645209789276,0.8063354790210724
53,GPT4,Zeroshot,6,0.0,0.06443443894386292,0.9355655610561371
54,GPT4,Zeroshot,6,0.08720145523548128,0.28720145523548124,0.6255970895290375
55,GPT4,Zeroshot,6,0.08960762023925783,0.2896076202392578,0.6207847595214844
56,GPT4,Zeroshot,7,0.0,0.017707109451293945,0.982292890548706
57,GPT4,Zeroshot,6,0.0,0.10348427295684814,0.8965157270431519
58,GPT4,Zeroshot,6,0.08364486098289492,0.2836448609828949,0.6327102780342102
59,GPT4,Zeroshot,6,0.0,0.1462220847606659,0.8537779152393341
60,GPT4,Zeroshot,5,0.026665428280830406,0.22666542828083036,0.7466691434383392
61,GPT4,Zeroshot,7,0.07535687983036043,0.2753568798303604,0.6492862403392792
62,GPT4,Zeroshot,6,0.0,0.1815970242023468,0.8184029757976532
63,GPT4,Zeroshot,6,0.0,0.14422422647476196,0.855775773525238
64,GPT4,Zeroshot,6,0.07610238492488863,0.2761023849248886,0.6477952301502228
65,GPT4,Zeroshot,6,0.0,0.07803192734718323,0.9219680726528168
66,GPT4,Zeroshot,6,0.004976847767829917,0.20497684776782987,0.7900463044643402
67,GPT4,Zeroshot,6,0.0,0.17168137431144714,0.8283186256885529
68,GPT4,Zeroshot,6,0.08105146288871767,0.28105146288871763,0.6378970742225647
69,GPT4,Zeroshot,6,0.028307715058326743,0.2283077150583267,0.7433845698833466
70,GPT4,Zeroshot,6,0.030136460065841697,0.23013646006584165,0.7397270798683167
71,GPT4,Zeroshot,6,0.14362029135227206,0.7,0.15637970864772796
72,GPT4,Zeroshot,6,0.0,0.17974796891212463,0.8202520310878754
73,GPT4,Zeroshot,7,0.031658151745796226,0.23165815174579618,0.7366836965084076
74,GPT4,Zeroshot,6,0.1109751105308533,0.4109751105308532,0.4780497789382935
75,GPT4,Zeroshot,6,0.0,0.05331197381019592,0.9466880261898041
76,GPT4,Zeroshot,5,0.0,0.09866750240325928,0.9013324975967407
77,GPT4,Zeroshot,5,0.0,0.09467166662216187,0.9053283333778381
78,GPT4,Zeroshot,6,0.07505869269371035,0.2750586926937103,0.6498826146125793
79,GPT4,Zeroshot,6,0.01182290315628054,0.2118229031562805,0.776354193687439
80,GPT4,Zeroshot,6,0.007065156102180503,0.20706515610218046,0.785869687795639
